,Unnamed: 0,functionality,case_id,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,context,cluster,women,trans people,gay people,black people,disabled people,Muslims,immigrants,twitter-roberta-base-hate-latest
126,126,derog_neg_emote_h,127,The utter scorn I feel for women is hard to to put into words. ,hateful,women,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for women is hard to to put into words. ,0,True,False,False,False,False,False,False,non-hateful
127,127,derog_neg_emote_h,128,The utter scorn I feel for trans people is hard to to put into words. ,hateful,trans people,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for trans people is hard to to put into words. ,6,False,True,False,False,False,False,False,non-hateful
128,128,derog_neg_emote_h,129,The utter scorn I feel for gay people is hard to to put into words. ,hateful,gay people,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for gay people is hard to to put into words. ,3,False,False,True,False,False,False,False,non-hateful
129,129,derog_neg_emote_h,130,The utter scorn I feel for black people is hard to to put into words. ,hateful,black people,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for black people is hard to to put into words. ,4,False,False,False,True,False,False,False,non-hateful
130,130,derog_neg_emote_h,131,The utter scorn I feel for disabled people is hard to to put into words. ,hateful,disabled people,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for disabled people is hard to to put into words. ,2,False,False,False,False,True,False,False,non-hateful
131,131,derog_neg_emote_h,132,The utter scorn I feel for Muslims is hard to to put into words. ,hateful,Muslims,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for Muslims is hard to to put into words. ,1,False,False,False,False,False,True,False,hateful
132,132,derog_neg_emote_h,133,The utter scorn I feel for immigrants is hard to to put into words. ,hateful,immigrants,general,scorn,scorn,,,19,The utter scorn I feel for [IDENTITY_P] is hard to to put into words.,The utter scorn I feel for immigrants is hard to to put into words. ,5,False,False,False,False,False,False,True,non-hateful
133,133,derog_neg_emote_h,134,I absolutely abhor all women. ,hateful,women,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all women. ,0,True,False,False,False,False,False,False,hateful
134,134,derog_neg_emote_h,135,I absolutely abhor all trans people. ,hateful,trans people,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all trans people. ,6,False,True,False,False,False,False,False,hateful
135,135,derog_neg_emote_h,136,I absolutely abhor all gay people. ,hateful,gay people,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all gay people. ,3,False,False,True,False,False,False,False,hateful
136,136,derog_neg_emote_h,137,I absolutely abhor all black people. ,hateful,black people,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all black people. ,4,False,False,False,True,False,False,False,hateful
137,137,derog_neg_emote_h,138,I absolutely abhor all disabled people. ,hateful,disabled people,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all disabled people. ,2,False,False,False,False,True,False,False,hateful
138,138,derog_neg_emote_h,139,I absolutely abhor all Muslims. ,hateful,Muslims,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all Muslims. ,1,False,False,False,False,False,True,False,hateful
139,139,derog_neg_emote_h,140,I absolutely abhor all immigrants. ,hateful,immigrants,general,abhor,abhor,,,20,I absolutely abhor all [IDENTITY_P].,I absolutely abhor all immigrants. ,5,False,False,False,False,False,False,True,hateful
140,140,derog_neg_attrib_h,141,Women are disgusting. ,hateful,women,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Women are disgusting. ,0,True,False,False,False,False,False,False,hateful
141,141,derog_neg_attrib_h,142,Trans people are disgusting. ,hateful,trans people,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Trans people are disgusting. ,6,False,True,False,False,False,False,False,hateful
142,142,derog_neg_attrib_h,143,Gay people are disgusting. ,hateful,gay people,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Gay people are disgusting. ,3,False,False,True,False,False,False,False,hateful
143,143,derog_neg_attrib_h,144,Black people are disgusting. ,hateful,black people,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Black people are disgusting. ,4,False,False,False,True,False,False,False,hateful
144,144,derog_neg_attrib_h,145,Disabled people are disgusting. ,hateful,disabled people,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Disabled people are disgusting. ,2,False,False,False,False,True,False,False,hateful
145,145,derog_neg_attrib_h,146,Muslims are disgusting. ,hateful,Muslims,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Muslims are disgusting. ,1,False,False,False,False,False,True,False,hateful
146,146,derog_neg_attrib_h,147,Immigrants are disgusting. ,hateful,immigrants,general,disgusting,disgusting,,,21,[IDENTITY_P] are disgusting.,Immigrants are disgusting. ,5,False,False,False,False,False,False,True,hateful
147,147,derog_neg_attrib_h,148,All women are repulsive. ,hateful,women,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All women are repulsive. ,0,True,False,False,False,False,False,False,hateful
148,148,derog_neg_attrib_h,149,All trans people are repulsive. ,hateful,trans people,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All trans people are repulsive. ,6,False,True,False,False,False,False,False,hateful
149,149,derog_neg_attrib_h,150,All gay people are repulsive. ,hateful,gay people,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All gay people are repulsive. ,3,False,False,True,False,False,False,False,hateful
150,150,derog_neg_attrib_h,151,All black people are repulsive. ,hateful,black people,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All black people are repulsive. ,4,False,False,False,True,False,False,False,hateful
151,151,derog_neg_attrib_h,152,All disabled people are repulsive. ,hateful,disabled people,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All disabled people are repulsive. ,2,False,False,False,False,True,False,False,hateful
152,152,derog_neg_attrib_h,153,All Muslims are repulsive. ,hateful,Muslims,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All Muslims are repulsive. ,1,False,False,False,False,False,True,False,hateful
153,153,derog_neg_attrib_h,154,All immigrants are repulsive. ,hateful,immigrants,general,repulsive,repulsive,,,22,All [IDENTITY_P] are repulsive.,All immigrants are repulsive. ,5,False,False,False,False,False,False,True,hateful
154,154,derog_neg_attrib_h,155,Women are absolutely despicable. ,hateful,women,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Women are absolutely despicable. ,0,True,False,False,False,False,False,False,hateful
155,155,derog_neg_attrib_h,156,Trans people are absolutely despicable. ,hateful,trans people,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Trans people are absolutely despicable. ,6,False,True,False,False,False,False,False,hateful
156,156,derog_neg_attrib_h,157,Gay people are absolutely despicable. ,hateful,gay people,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Gay people are absolutely despicable. ,3,False,False,True,False,False,False,False,hateful
157,157,derog_neg_attrib_h,158,Black people are absolutely despicable. ,hateful,black people,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Black people are absolutely despicable. ,4,False,False,False,True,False,False,False,hateful
158,158,derog_neg_attrib_h,159,Disabled people are absolutely despicable. ,hateful,disabled people,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Disabled people are absolutely despicable. ,2,False,False,False,False,True,False,False,hateful
159,159,derog_neg_attrib_h,160,Muslims are absolutely despicable. ,hateful,Muslims,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Muslims are absolutely despicable. ,1,False,False,False,False,False,True,False,hateful
160,160,derog_neg_attrib_h,161,Immigrants are absolutely despicable. ,hateful,immigrants,general,despicable,despicable,,,23,[IDENTITY_P] are absolutely despicable.,Immigrants are absolutely despicable. ,5,False,False,False,False,False,False,True,hateful
161,161,derog_neg_attrib_h,162,Women are just so sickening. ,hateful,women,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Women are just so sickening. ,0,True,False,False,False,False,False,False,hateful
162,162,derog_neg_attrib_h,163,Trans people are just so sickening. ,hateful,trans people,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Trans people are just so sickening. ,6,False,True,False,False,False,False,False,non-hateful
163,163,derog_neg_attrib_h,164,Gay people are just so sickening. ,hateful,gay people,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Gay people are just so sickening. ,3,False,False,True,False,False,False,False,hateful
164,164,derog_neg_attrib_h,165,Black people are just so sickening. ,hateful,black people,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Black people are just so sickening. ,4,False,False,False,True,False,False,False,hateful
165,165,derog_neg_attrib_h,166,Disabled people are just so sickening. ,hateful,disabled people,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Disabled people are just so sickening. ,2,False,False,False,False,True,False,False,non-hateful
166,166,derog_neg_attrib_h,167,Muslims are just so sickening. ,hateful,Muslims,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Muslims are just so sickening. ,1,False,False,False,False,False,True,False,hateful
167,167,derog_neg_attrib_h,168,Immigrants are just so sickening. ,hateful,immigrants,general,sickening,sickening,,,24,[IDENTITY_P] are just so sickening.,Immigrants are just so sickening. ,5,False,False,False,False,False,False,True,hateful
168,168,derog_neg_attrib_h,169,Women can't stop themselves from being absolutely revolting. ,hateful,women,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Women can't stop themselves from being absolutely revolting. ,0,True,False,False,False,False,False,False,hateful
169,169,derog_neg_attrib_h,170,Trans people can't stop themselves from being absolutely revolting. ,hateful,trans people,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Trans people can't stop themselves from being absolutely revolting. ,6,False,True,False,False,False,False,False,non-hateful
170,170,derog_neg_attrib_h,171,Gay people can't stop themselves from being absolutely revolting. ,hateful,gay people,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Gay people can't stop themselves from being absolutely revolting. ,3,False,False,True,False,False,False,False,hateful
171,171,derog_neg_attrib_h,172,Black people can't stop themselves from being absolutely revolting. ,hateful,black people,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Black people can't stop themselves from being absolutely revolting. ,4,False,False,False,True,False,False,False,hateful
172,172,derog_neg_attrib_h,173,Disabled people can't stop themselves from being absolutely revolting. ,hateful,disabled people,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Disabled people can't stop themselves from being absolutely revolting. ,2,False,False,False,False,True,False,False,non-hateful
173,173,derog_neg_attrib_h,174,Muslims can't stop themselves from being absolutely revolting. ,hateful,Muslims,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Muslims can't stop themselves from being absolutely revolting. ,1,False,False,False,False,False,True,False,hateful
174,174,derog_neg_attrib_h,175,Immigrants can't stop themselves from being absolutely revolting. ,hateful,immigrants,directed,revolting,revolting,,,25,[IDENTITY_P] can't stop themselves from being absolutely revolting.,Immigrants can't stop themselves from being absolutely revolting. ,5,False,False,False,False,False,False,True,hateful
